Orthogroup	Arabidopsis_lyrata	Arabidopsis_thaliana	Brassica_oleracea	Brassica_rapa	Capsella_rubella	Capsicum_annuum	Carica_papaya	Cicer_arietinum	Citrus_sinensis	Cucumis_melo	Cucumis_sativus	Eutrema_salsugineum	Fragaria_vesca	Glycine_max	Gossypium_hirsutum	Helianthus_annuus	Jatropha_curcas	Malus_domestica	Manihot_esculenta	Medicago_truncatula	Nicotiana_attenuata	Papaver_somniferum	Phaseolus_vulgaris	Populus_euphratica	Populus_trichocarpa	Prunus_mume	Prunus_persica	Pyrus_x_bretschneideri	Solanum_lycopersicum	Solanum_pennellii	Solanum_tuberosum	Vitis_vinifera	Total
OG0013116	1	1	1	1	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	2	1	1	2	1	1	1	1	39
OG0013117	1	2	2	3	1	1	1	1	1	2	2	1	1	2	2	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	39
OG0013118	1	1	1	1	1	1	1	1	1	2	1	1	1	1	3	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	1	2	39
OG0013119	1	1	1	1	2	1	1	1	1	2	1	1	2	2	2	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	39
OG0013120	0	0	5	0	0	0	0	0	1	0	0	4	1	0	0	0	0	0	0	0	2	0	0	0	0	2	20	4	0	0	0	0	39
OG0013121	0	0	0	0	0	1	0	0	2	1	2	0	1	4	3	1	1	2	2	0	1	3	1	3	3	1	1	1	2	1	1	1	39
OG0013122	0	0	0	0	0	2	0	1	0	0	0	0	0	10	0	0	0	0	0	0	1	0	9	0	0	0	1	0	0	3	7	5	39
OG0013123	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	2	0	0	0	3	5	14	0	39
OG0013124	0	0	0	0	0	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	13	0	2	1	1	1	0	1	1	1	3	39
OG0013125	0	0	0	0	0	1	1	1	1	2	1	0	1	4	2	2	1	2	1	1	0	0	1	3	2	2	1	5	1	1	1	1	39
OG0013126	0	0	0	0	0	2	0	1	2	1	1	0	1	2	5	2	1	0	2	1	1	2	1	2	2	1	1	0	2	2	2	2	39
OG0013127	0	0	0	0	0	8	0	1	3	1	1	0	1	1	2	1	1	2	1	3	2	2	1	1	1	1	1	2	1	1	0	0	39
OG0013128	0	0	0	0	0	1	1	1	1	1	1	0	1	1	4	1	2	2	3	1	1	1	1	2	2	1	1	3	1	1	2	2	39
OG0013129	0	0	0	0	0	4	3	0	1	1	2	0	1	0	2	0	2	2	1	0	2	0	0	5	2	1	1	1	2	2	2	2	39
OG0013130	0	0	0	0	0	3	0	1	0	1	2	0	2	4	0	4	1	2	2	1	1	2	1	0	0	1	1	3	1	2	1	3	39
OG0013131	0	0	0	0	0	1	1	1	1	1	1	0	1	5	4	1	1	2	1	1	2	1	1	1	1	1	1	1	1	1	1	5	39
OG0013132	0	0	0	0	0	2	1	1	1	1	1	0	1	2	4	0	1	2	2	1	2	2	1	3	3	1	1	2	1	1	1	1	39
OG0013133	0	0	0	0	0	1	4	2	1	0	0	0	1	2	2	1	3	1	2	2	1	3	2	1	1	1	1	2	1	0	1	3	39
OG0013134	0	0	0	0	0	1	1	1	2	1	1	0	1	1	4	1	1	2	2	1	2	1	1	0	1	1	2	3	1	1	1	5	39
OG0013135	0	0	0	0	0	2	1	2	2	0	0	0	1	1	10	2	0	1	1	1	1	0	1	1	1	1	3	1	1	1	1	3	39
OG0013136	0	0	0	0	0	2	1	1	1	1	1	0	2	2	0	2	1	2	1	1	2	1	1	1	1	1	1	4	4	1	2	2	39
OG0013137	0	0	0	0	0	1	0	1	1	2	2	0	1	3	5	1	1	1	3	1	1	5	1	1	1	2	1	0	1	1	0	2	39
OG0013138	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	3	0	0	2	0	0	0	0	0	1	4	16	5	5	0	39
OG0013139	0	0	0	0	0	0	1	0	1	1	1	0	2	3	5	1	2	4	3	0	0	4	1	2	2	1	2	2	0	0	0	1	39
OG0013140	0	0	0	0	0	0	1	2	1	1	1	0	0	4	3	4	2	0	2	2	1	2	3	2	1	0	0	0	1	1	1	4	39
OG0013141	0	0	0	0	0	0	1	1	0	0	0	0	0	2	2	5	0	1	1	2	0	17	2	1	1	1	1	0	0	0	0	1	39
OG0013142	0	0	0	0	0	0	1	0	2	0	0	0	1	0	1	0	0	5	1	0	0	2	0	4	10	1	3	5	0	0	0	3	39
OG0013143	0	0	0	0	0	0	0	1	0	0	0	0	3	0	20	0	0	2	0	1	0	0	0	0	0	3	4	5	0	0	0	0	39
OG0013144	0	0	0	0	0	0	0	0	8	0	0	0	0	0	5	8	1	1	0	0	0	0	0	2	1	0	2	0	1	2	8	0	39
OG0013145	0	0	0	0	0	0	0	0	2	4	2	0	4	0	0	0	1	2	6	0	0	4	0	2	3	2	2	2	0	0	0	3	39
OG0013146	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	10	0	0	0	0	0	1	2	0	12	6	0	0	0	4	39
OG0013148	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	31	0	0	0	0	0	0	0	2	1	3	0	0	0	0	39
OG0013149	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	2	7	2	0	0	0	0	2	1	4	1	12	0	0	0	0	39
OG0013150	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	12	0	0	0	0	0	1	0	3	4	6	0	0	0	0	39
OG0013154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	36	39
OG0013159	2	2	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	38
OG0013160	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	3	1	1	1	4	1	1	1	1	1	1	1	1	1	1	38
OG0013161	1	1	4	6	1	0	1	0	0	1	1	1	1	0	4	1	1	1	1	0	0	4	0	0	0	1	3	3	0	0	0	1	38
OG0013162	1	1	2	2	1	0	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	3	1	2	2	1	1	0	1	1	1	1	38
OG0013163	2	1	1	1	1	1	0	1	1	1	1	0	1	1	3	1	1	2	1	1	1	1	1	0	0	1	1	6	1	1	1	2	38
OG0013164	1	2	1	1	1	1	1	1	1	0	0	1	1	2	0	1	1	2	1	1	2	2	1	2	2	1	1	3	1	1	1	1	38
OG0013165	2	1	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	2	1	1	1	1	1	2	1	1	1	1	1	2	1	1	38
OG0013166	1	1	1	2	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	2	1	1	3	1	1	1	1	38
OG0013167	1	1	1	2	1	2	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	2	38
OG0013168	1	1	1	1	1	0	1	2	1	0	1	1	1	2	1	6	1	1	0	1	1	1	1	2	1	1	1	2	1	1	1	1	38
OG0013169	1	1	3	3	1	0	2	2	0	0	0	1	2	4	2	1	0	4	0	3	0	0	3	0	0	2	1	1	0	0	0	1	38
OG0013170	1	1	1	2	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	2	38
OG0013171	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	2	1	2	1	2	1	1	1	1	1	2	1	1	1	1	38
OG0013172	1	1	1	1	1	3	0	1	1	1	1	1	1	1	3	1	0	1	1	1	1	0	2	1	1	2	2	1	1	1	1	3	38
OG0013173	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	2	1	1	1	1	3	1	2	1	1	1	1	1	1	1	1	38
OG0013174	3	3	4	10	3	1	1	1	0	0	0	3	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	1	1	1	1	38
OG0013175	8	4	6	5	8	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38
OG0013176	1	2	1	1	1	1	2	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	1	38
OG0013177	1	1	3	2	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	2	0	1	0	1	1	1	2	1	1	1	1	38
OG0013178	1	1	1	1	1	0	1	2	3	0	0	1	1	4	6	0	0	1	0	2	1	2	2	1	1	2	1	1	0	0	0	1	38
OG0013179	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	3	1	1	1	1	2	1	2	1	2	1	0	1	1	1	1	38
OG0013180	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	1	2	2	1	1	1	0	2	1	1	1	38
OG0013181	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	1	2	1	1	2	1	1	2	1	1	1	2	38
OG0013182	1	1	4	2	1	0	1	2	1	0	0	2	0	5	4	0	1	0	2	3	0	3	2	1	1	0	0	0	0	0	0	1	38
OG0013183	1	2	1	1	1	1	1	1	1	1	1	1	1	3	2	1	1	2	0	1	1	1	2	2	1	1	1	1	1	1	1	1	38
OG0013184	1	2	2	7	1	0	1	1	1	1	1	2	1	1	1	0	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	2	38
OG0013185	1	1	3	1	1	1	1	1	1	0	0	1	1	1	2	1	1	1	1	1	1	5	1	1	2	1	1	1	1	1	1	1	38
OG0013186	6	5	4	2	2	0	0	0	0	0	0	2	3	0	0	0	0	0	7	0	6	0	0	0	0	0	0	0	0	0	1	0	38
OG0013187	2	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	38
OG0013188	2	3	1	1	2	0	1	3	0	0	0	1	1	1	3	2	1	2	1	1	0	2	1	2	2	1	1	2	0	0	0	1	38
OG0013189	1	1	2	2	1	1	1	1	1	1	1	2	1	2	2	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	0	1	38
OG0013190	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	2	1	1	1	1	1	1	2	2	2	1	38
OG0013191	1	2	1	1	1	2	0	2	1	1	1	1	1	2	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	38
OG0013192	1	3	1	1	1	1	2	1	1	2	1	1	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	38
OG0013193	1	1	1	1	1	2	1	1	1	0	0	0	2	1	3	1	2	1	1	6	1	0	1	1	1	1	1	1	1	1	1	1	38
OG0013194	1	1	1	1	1	1	1	1	1	1	1	1	2	1	2	1	1	1	1	1	1	4	1	1	1	2	1	1	1	1	1	1	38
OG0013195	1	1	1	1	1	1	3	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	1	1	38
OG0013196	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	1	2	2	1	1	1	1	1	1	1	38
OG0013197	2	2	3	3	2	0	0	2	1	0	0	2	1	2	0	0	1	0	0	1	1	2	4	1	1	1	1	1	1	1	1	1	38
OG0013198	2	1	1	2	1	0	1	0	0	0	0	1	0	0	6	2	2	2	4	1	0	0	0	3	1	1	2	3	0	0	0	2	38
OG0013199	1	2	2	3	1	2	1	1	1	1	1	2	0	3	2	1	0	0	1	1	1	2	1	1	1	1	0	0	2	1	1	1	38
OG0013200	1	1	1	1	1	1	0	1	0	3	1	1	1	2	2	1	0	2	0	1	1	2	1	2	1	1	1	2	2	2	2	0	38
OG0013201	1	2	1	1	1	1	0	1	1	1	3	1	1	1	2	2	1	1	2	2	1	2	1	1	1	1	1	0	1	1	1	1	38
OG0013202	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	2	1	1	1	1	1	3	1	1	1	1	38
OG0013203	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	1	2	1	3	1	1	1	1	1	1	1	1	38
OG0013204	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	2	1	1	2	1	2	2	1	1	1	1	1	1	1	38
OG0013205	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	2	1	2	1	1	2	1	1	1	1	1	1	2	1	1	1	1	38
OG0013206	1	1	1	1	1	1	1	2	2	2	1	1	1	1	1	2	1	1	1	2	1	2	1	1	1	1	1	0	1	1	1	2	38
OG0013207	1	2	4	2	1	1	2	0	2	0	0	1	1	0	2	1	0	1	5	0	1	1	0	1	2	1	1	0	2	1	1	1	38
OG0013208	1	2	1	1	1	2	1	1	0	1	1	1	0	1	0	0	2	0	2	1	2	2	1	0	0	0	0	0	5	2	4	3	38
OG0013209	1	1	1	1	1	1	1	1	2	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	2	38
OG0013210	1	1	1	1	0	1	1	1	1	1	2	0	1	1	2	1	1	1	2	1	1	2	1	2	3	1	1	1	1	1	2	1	38
OG0013211	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	1	2	2	1	1	1	0	1	1	1	1	1	2	1	1	1	2	38
OG0013212	1	1	3	3	1	1	1	1	1	1	1	1	0	1	4	1	1	1	1	1	1	2	1	1	1	0	0	2	1	1	1	1	38
OG0013213	1	1	1	1	1	1	1	1	2	1	1	1	1	2	2	1	1	1	2	1	1	2	1	1	1	2	1	1	1	1	1	1	38
OG0013214	1	1	1	1	1	1	1	1	1	1	1	1	1	2	4	1	1	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	38
OG0013215	1	1	1	1	1	1	0	1	1	1	1	1	1	1	2	2	1	2	1	1	1	2	1	2	2	1	1	2	1	1	1	1	38
OG0013216	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	2	1	1	1	1	1	3	1	1	1	1	38
OG0013217	1	1	0	1	1	3	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	38
OG0013218	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	0	3	1	1	1	2	1	2	1	1	1	2	1	1	1	1	38
OG0013219	1	1	1	1	1	1	1	1	3	1	1	1	1	1	2	2	1	1	1	1	1	2	1	2	1	1	1	1	1	0	1	2	38
OG0013220	1	1	2	1	1	1	1	1	3	1	1	1	1	2	2	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	38
OG0013221	1	1	1	1	2	1	2	1	1	1	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	38
OG0013222	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	2	2	1	2	2	1	1	1	1	1	1	1	38
OG0013223	3	1	1	2	2	1	2	0	3	2	1	1	0	0	2	3	2	0	2	0	0	0	0	1	1	1	1	0	0	0	0	6	38
OG0013224	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	2	2	1	1	1	1	1	1	38
OG0013225	2	1	1	2	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	0	2	2	1	1	1	2	1	1	1	1	38
OG0013226	1	1	2	2	1	1	1	1	1	1	0	1	2	2	2	1	1	2	1	1	1	2	1	1	1	2	2	0	1	1	1	0	38
OG0013227	2	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	2	1	1	1	1	0	1	1	2	1	2	1	1	1	1	38
OG0013228	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	0	1	1	1	1	3	1	1	1	1	1	1	1	1	5	1	1	38
OG0013229	1	1	2	2	1	1	1	1	5	0	0	0	0	3	2	3	2	2	0	1	1	0	0	2	3	1	1	0	2	0	0	0	38
OG0013230	1	2	1	1	1	1	1	1	1	1	2	1	1	0	2	1	1	2	1	1	2	2	1	1	2	1	1	1	2	1	1	0	38
OG0013231	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	1	1	3	3	1	1	1	1	1	1	1	38
OG0013232	3	0	16	13	2	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38
OG0013233	1	2	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	2	1	1	1	1	1	1	1	38
OG0013234	1	1	23	9	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38
OG0013235	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	3	1	1	1	1	1	1	2	2	1	1	1	1	1	38
OG0013236	1	1	1	1	1	3	2	1	2	0	0	0	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	4	38
OG0013237	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	0	0	5	2	1	1	2	1	1	1	1	38
OG0013238	2	2	1	1	1	0	1	1	1	1	1	1	1	2	1	1	1	2	2	1	1	2	1	1	1	1	1	2	1	1	1	1	38
OG0013239	1	1	2	2	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	2	1	2	1	1	1	1	1	1	1	1	1	1	38
OG0013240	1	2	2	3	1	1	1	1	1	1	1	1	1	2	2	0	0	3	1	1	1	2	0	1	1	1	1	1	1	1	1	1	38
OG0013241	1	1	1	1	1	3	1	1	1	1	1	1	1	2	2	1	1	1	1	2	1	2	1	1	1	1	1	1	1	1	1	1	38
OG0013242	1	2	1	2	1	0	1	2	1	1	1	1	1	4	2	1	1	0	1	2	1	1	2	1	1	1	1	1	1	1	1	0	38
OG0013243	1	1	2	2	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	1	1	38
OG0013244	1	1	1	1	1	0	5	1	1	2	1	1	1	3	2	1	1	1	2	1	1	1	1	2	1	1	1	0	0	0	0	2	38
OG0013245	1	1	0	1	0	4	1	0	1	1	1	0	1	1	2	3	3	0	1	4	1	1	3	1	1	1	1	0	1	0	1	1	38
OG0013248	0	0	1	0	0	0	0	1	2	1	1	0	2	3	6	1	3	2	1	1	2	0	1	2	2	1	1	3	0	0	0	1	38
OG0013249	0	0	0	0	0	1	1	1	1	1	2	0	1	2	4	1	1	2	1	1	1	2	1	1	1	1	1	1	2	5	1	1	38
OG0013250	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	33	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	38
OG0013251	0	0	0	0	0	1	1	1	1	0	0	0	1	2	8	0	1	1	2	1	1	5	2	0	0	1	2	0	2	2	2	1	38
OG0013252	0	0	0	0	0	2	0	1	3	1	1	0	1	1	3	0	3	1	1	2	1	0	1	2	1	6	5	1	1	0	0	0	38
OG0013253	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	11	10	6	0	38
OG0013254	0	0	0	0	0	1	0	1	2	0	0	0	2	2	4	2	1	2	3	1	2	0	1	3	1	1	1	2	2	1	2	1	38
OG0013255	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	10	18	3	0	38
OG0013256	0	0	0	0	0	3	1	1	1	1	1	0	0	2	4	0	1	4	1	0	2	1	2	1	2	1	1	1	2	2	2	1	38
OG0013257	0	0	0	0	0	1	1	1	1	0	0	0	1	2	2	3	2	3	1	1	2	4	1	2	2	1	1	1	1	1	1	2	38
OG0013258	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	4	3	0	38
OG0013259	0	0	0	0	0	2	1	2	1	1	1	0	1	2	4	1	1	2	1	1	1	2	1	3	2	0	1	2	2	1	1	1	38
OG0013260	0	0	0	0	0	2	2	1	1	3	2	0	1	3	2	1	0	2	1	1	1	1	2	1	2	1	1	3	1	1	1	1	38
OG0013261	0	0	0	0	0	1	0	1	1	0	0	0	0	2	0	25	0	0	0	1	1	2	0	0	0	0	0	0	1	1	0	2	38
OG0013262	0	0	0	0	0	3	1	1	4	1	1	0	1	2	3	1	0	3	1	1	1	2	1	1	1	2	2	1	1	1	1	1	38
OG0013263	0	0	0	0	0	1	1	2	2	1	1	0	1	2	2	3	1	1	1	2	1	1	1	4	1	1	1	3	1	1	1	1	38
OG0013264	0	0	0	0	0	1	1	1	1	1	1	0	1	4	0	0	0	2	1	1	1	3	2	2	2	2	2	3	1	1	1	3	38
OG0013265	0	0	0	0	0	2	1	1	3	0	0	0	1	2	1	0	8	1	0	2	0	1	3	2	1	3	2	0	2	2	0	0	38
OG0013266	0	0	0	0	0	4	1	0	1	0	0	0	1	0	3	3	1	0	1	0	3	5	0	2	2	1	1	2	2	2	2	1	38
OG0013267	0	0	0	0	0	3	1	0	3	1	1	0	1	3	4	0	1	3	5	0	1	0	1	1	1	1	1	4	0	0	1	1	38
OG0013268	0	0	0	0	0	3	1	1	0	0	0	0	2	8	3	3	0	0	0	4	0	0	2	0	0	1	1	0	3	1	3	2	38
OG0013269	0	0	0	0	0	0	7	1	0	0	0	0	7	0	0	2	2	2	0	3	0	1	0	1	3	1	1	6	1	0	0	0	38
OG0013270	0	0	0	0	0	0	1	3	1	1	1	0	1	4	4	1	1	2	1	2	1	1	2	2	1	2	1	1	1	1	1	1	38
OG0013271	0	0	0	0	0	0	0	36	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	38
OG0013272	0	0	0	0	0	0	0	2	1	1	1	0	1	5	4	0	1	2	1	8	0	0	3	1	1	1	1	3	0	0	0	1	38
OG0013273	0	0	0	0	0	0	0	4	5	0	0	0	3	2	0	0	0	3	0	2	0	4	2	3	3	0	0	5	0	0	0	2	38
OG0013274	0	0	0	0	0	0	0	15	0	0	0	0	0	4	0	0	1	0	0	8	0	0	10	0	0	0	0	0	0	0	0	0	38
OG0013276	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	1	3	5	0	2	0	0	4	3	2	2	3	4	1	2	3	38
OG0013277	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	3	0	0	0	0	0	3	8	3	3	2	0	0	0	13	38
OG0013278	0	0	0	0	0	0	0	0	5	0	0	0	0	6	5	1	7	1	2	0	0	0	0	0	0	1	1	0	0	0	0	9	38
OG0013279	0	0	0	0	0	0	0	0	2	0	0	0	2	0	4	0	4	8	3	0	0	0	0	3	3	2	6	0	0	0	0	1	38
OG0013280	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	38
OG0013281	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	33	0	0	0	2	1	0	0	0	0	0	38
OG0013283	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	4	12	0	0	0	1	4	5	3	3	3	0	0	0	0	38
OG0013296	3	3	2	2	3	1	0	0	0	1	1	2	3	2	3	1	0	1	0	0	1	0	1	0	0	3	1	2	0	0	0	1	37
OG0013297	2	3	3	1	4	0	0	0	1	0	0	3	0	0	0	1	2	1	1	0	1	0	1	1	0	1	1	4	1	1	2	2	37
OG0013298	1	1	2	2	1	1	1	1	1	1	1	1	1	3	1	1	0	2	1	1	1	1	1	0	2	1	1	2	1	1	1	1	37
OG0013299	1	1	1	1	1	1	1	0	1	1	1	1	1	2	1	6	1	1	1	0	1	2	1	1	1	1	1	1	1	1	1	1	37
OG0013300	1	1	1	1	1	1	1	0	1	1	1	1	1	0	3	1	2	2	1	0	1	3	0	1	1	1	1	3	1	1	1	2	37
OG0013301	1	1	1	1	1	1	1	0	1	1	1	1	1	1	4	1	1	1	1	1	1	2	0	2	2	1	1	2	1	1	1	1	37
OG0013302	1	1	1	1	1	2	0	1	1	1	1	1	1	5	3	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	37
OG0013303	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	2	1	1	1	2	1	1	1	1	1	2	1	1	1	1	37
OG0013304	1	1	1	1	1	1	1	1	1	1	2	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	37
OG0013305	1	1	1	1	1	2	1	1	0	1	1	1	1	2	2	2	0	1	0	1	1	2	1	0	0	1	1	1	1	3	3	2	37
OG0013306	1	1	1	2	1	1	1	1	1	1	2	1	1	1	2	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	37
OG0013307	9	10	3	2	9	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37
OG0013308	3	7	12	9	2	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37
OG0013309	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	2	1	2	1	2	1	1	1	1	1	2	1	1	0	1	37
OG0013310	1	2	1	1	1	1	1	1	1	1	1	1	1	1	2	3	1	1	1	1	1	3	1	1	1	1	1	0	1	1	1	1	37
OG0013311	1	1	1	1	1	1	1	1	1	1	1	1	1	2	4	1	1	1	1	1	1	2	1	1	1	1	1	1	1	1	1	1	37
OG0013312	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	1	2	1	1	2	1	1	3	1	1	1	1	1	1	1	37
OG0013313	1	1	1	1	1	2	1	2	1	1	1	1	1	1	2	1	1	1	1	3	1	2	1	1	1	1	1	0	1	1	1	1	37
OG0013314	1	1	1	1	1	1	0	4	1	0	0	1	1	9	1	1	0	0	1	1	0	0	5	1	1	0	0	1	0	0	2	1	37
OG0013315	1	2	1	1	1	1	1	1	1	1	1	1	1	1	3	2	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	37
OG0013316	2	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	1	1	1	1	2	1	1	1	1	37
OG0013317	1	1	1	1	0	1	1	1	0	0	0	1	2	1	0	1	1	1	1	1	1	1	1	1	1	1	2	2	3	4	1	3	37
OG0013318	2	2	1	1	1	0	0	2	1	0	0	1	1	4	2	0	0	2	0	3	0	1	2	3	3	1	1	2	0	0	0	1	37
OG0013319	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	3	1	2	1	1	1	1	1	1	1	1	37
OG0013320	2	1	1	1	1	2	1	1	1	0	0	1	1	0	4	1	1	2	1	1	1	2	0	2	1	1	1	2	1	1	1	1	37
OG0013321	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	3	1	1	1	1	1	2	1	1	0	1	37
OG0013322	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	37
OG0013323	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	1	1	1	1	1	2	1	2	1	1	1	2	1	1	1	1	37
OG0013324	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	2	1	1	2	2	1	1	1	1	1	1	1	1	2	1	37
OG0013325	1	1	1	1	1	1	0	1	1	1	1	1	1	2	2	1	1	2	1	1	1	2	1	1	2	1	1	1	1	1	1	2	37
OG0013326	1	3	1	1	1	1	1	0	1	1	1	2	1	0	2	2	2	1	2	1	2	2	0	0	1	1	1	1	1	1	1	1	37
OG0013327	2	1	1	1	2	1	1	1	0	1	1	1	1	0	2	0	1	1	2	1	3	0	0	0	0	1	1	3	2	4	1	1	37
OG0013328	1	1	1	1	1	2	1	1	1	1	1	1	1	1	2	1	1	1	1	2	1	2	1	1	1	1	1	2	1	1	1	1	37
